game_id,home_team_id,away_team_id,tournament_id,game_date
9971,53,42,2,2005-10-20
9972,43,54,2,2005-06-12
9973,49,38,2,2005-06-15
9974,38,47,2,2005-11-29
9975,55,39,2,2005-03-11
9976,44,54,2,2005-11-20
9977,38,56,2,2005-06-22
9978,57,39,2,2005-11-19
9979,45,46,2,2005-02-17
9980,54,39,2,2005-03-18
9981,51,53,2,2005-09-19
9982,41,55,2,2005-11-16
9983,57,50,2,2005-04-19
9984,54,41,2,2005-11-15
9985,38,46,2,2005-02-28
9986,48,39,2,2005-09-24
9987,42,43,2,2005-04-19
9988,40,50,2,2005-03-16
9989,47,46,2,2005-02-13
9990,52,46,2,2005-10-30
9991,43,39,2,2005-12-28
9992,44,47,2,2005-09-22
9993,54,56,2,2005-08-31
9994,41,38,2,2005-02-23
9995,43,47,2,2005-01-26
9996,39,44,2,2005-08-08
9997,51,46,2,2005-01-10
9998,39,49,2,2005-12-15
9999,43,57,2,2005-10-06
10000,42,50,2,2005-12-14
10001,54,46,2,2005-10-25
10002,55,44,2,2005-06-13
10003,45,40,2,2005-09-20
10004,46,57,2,2005-01-21
10005,50,44,2,2005-12-19
10006,40,51,2,2005-07-22
10007,46,50,2,2005-05-04
10008,56,57,2,2005-06-19
10009,40,41,2,2005-01-03
10010,53,54,2,2005-01-22
10011,44,40,2,2005-03-30
10012,41,40,2,2005-10-21
10013,38,42,2,2005-01-21
10014,53,48,2,2005-02-04
10015,53,39,2,2005-10-07
10016,50,51,2,2005-09-15
10017,50,48,2,2005-11-02
10018,51,52,2,2005-12-09
10019,39,47,2,2005-11-22
10020,57,47,2,2005-01-05
10021,38,52,2,2005-11-14
10022,38,40,2,2005-10-16
10023,47,48,2,2005-02-24
10024,46,40,2,2005-11-13
10025,52,47,2,2005-09-16
10026,53,51,2,2005-06-24
10027,52,56,2,2005-12-15
10028,45,51,2,2005-07-11
10029,40,38,2,2005-04-11
10030,52,41,2,2005-06-01
10031,54,47,2,2005-06-22
10032,56,52,2,2005-09-20
10033,57,54,2,2005-08-16
10034,57,52,2,2005-09-10
10035,55,41,2,2005-09-19
10036,45,56,2,2005-03-22
10037,46,47,2,2005-08-18
10038,49,56,2,2005-05-30
10039,54,55,2,2005-03-28
10040,42,44,2,2005-01-25
10041,43,40,2,2005-05-25
10042,45,42,2,2005-09-17
10043,57,42,2,2005-11-10
10044,57,41,2,2005-07-31
10045,49,52,2,2005-07-10
10046,47,54,2,2005-02-02
10047,56,40,2,2005-05-19
10048,47,51,2,2005-09-28
10049,52,45,2,2005-03-10
10050,57,46,2,2005-11-30
10051,54,51,2,2005-09-13
10052,56,45,2,2005-07-15
10053,48,40,2,2005-10-07
10054,42,48,2,2005-08-14
10055,51,41,2,2005-12-05
10056,52,51,2,2005-05-20
10057,55,54,2,2005-06-01
10058,43,56,2,2005-05-10
10059,51,54,2,2005-03-12
10060,39,42,2,2005-08-29
10061,48,53,2,2005-02-13
10062,45,48,2,2005-10-08
10063,40,49,2,2005-04-27
10064,56,46,2,2005-09-15
10065,47,52,2,2005-05-08
10066,54,50,2,2005-04-22
10067,43,50,2,2005-08-12
10068,56,39,2,2005-04-03
10069,46,54,2,2005-04-06
10070,53,57,2,2005-03-21
10071,56,55,2,2005-12-20
10072,50,46,2,2005-01-25
10073,48,45,2,2005-05-24
10074,56,53,2,2005-11-07
10075,40,46,2,2005-01-31
10076,50,43,2,2005-12-20
10077,47,39,2,2005-07-20
10078,53,46,2,2005-02-12
10079,42,53,2,2005-05-21
10080,56,43,2,2005-05-01
10081,39,53,2,2005-10-08
10082,44,56,2,2005-01-01
10083,52,53,2,2005-10-06
10084,52,43,2,2005-11-12
10085,57,53,2,2005-12-20
10086,50,52,2,2005-11-22
10087,41,57,2,2005-01-25
10088,43,55,2,2005-08-14
10089,45,43,2,2005-08-24
10090,38,54,2,2005-09-21
10091,51,44,2,2005-03-20
10092,45,50,2,2005-05-31
10093,44,55,2,2005-02-14
10094,39,48,2,2005-06-06
10095,54,40,2,2005-10-03
10096,40,39,2,2005-04-13
10097,57,40,2,2005-06-11
10098,51,39,2,2005-05-10
10099,51,48,2,2005-02-26
10100,57,48,2,2005-09-03
10101,55,53,2,2005-12-03
10102,44,43,2,2005-06-21
10103,56,50,2,2005-02-09
10104,46,55,2,2005-11-27
10105,52,50,2,2005-10-04
10106,46,56,2,2005-06-08
10107,39,55,2,2005-11-08
10108,57,55,2,2005-02-09
10109,43,45,2,2005-06-04
10110,39,43,2,2005-12-26
10111,46,38,2,2005-11-22
10112,55,43,2,2005-09-15
10113,55,52,2,2005-01-04
10114,47,56,2,2005-06-03
10115,38,49,2,2005-04-22
10116,42,46,2,2005-07-15
10117,48,51,2,2005-09-21
10118,55,48,2,2005-11-15
10119,46,44,2,2005-10-31
10120,45,47,2,2005-11-24
10121,40,47,2,2005-12-04
10122,42,47,2,2005-04-13
10123,48,41,2,2005-10-15
10124,56,54,2,2005-01-26
10125,44,42,2,2005-05-27
10126,38,57,2,2005-03-25
10127,49,55,2,2005-04-19
10128,49,41,2,2005-04-15
10129,52,40,2,2005-06-12
10130,53,45,2,2005-02-15
10131,56,51,2,2005-04-19
10132,57,56,2,2005-12-18
10133,50,42,2,2005-09-11
10134,40,44,2,2005-07-07
10135,42,57,2,2005-04-18
10136,45,54,2,2005-09-26
10137,57,51,2,2005-08-24
10138,38,39,2,2005-01-27
10139,54,48,2,2005-09-06
10140,52,48,2,2005-10-19
10141,41,43,2,2005-06-16
10142,40,43,2,2005-04-30
10143,42,56,2,2005-09-01
10144,45,52,2,2005-10-21
10145,48,49,2,2005-05-06
10146,50,45,2,2005-09-08
10147,53,47,2,2005-11-21
10148,43,38,2,2005-12-19
10149,50,54,2,2005-11-24
10150,47,42,2,2005-03-04
10151,57,43,2,2005-02-05
10152,53,55,2,2005-06-23
10153,40,48,2,2005-06-01
10154,49,51,2,2005-10-20
10155,48,52,2,2005-03-07
10156,55,45,2,2005-10-23
10157,51,38,2,2005-04-21
10158,38,48,2,2005-07-12
10159,49,42,2,2005-02-15
10160,46,41,2,2005-05-24
10161,54,42,2,2005-06-28
10162,56,48,2,2005-04-24
10163,41,51,2,2005-08-21
10164,51,49,2,2005-11-10
10165,41,44,2,2005-07-24
10166,43,52,2,2005-07-18
10167,51,47,2,2005-01-12
10168,45,44,2,2005-11-14
10169,44,48,2,2005-08-24
10170,53,56,2,2005-10-04
10171,56,44,2,2005-06-06
10172,57,38,2,2005-09-06
10173,51,43,2,2005-12-12
10174,46,43,2,2005-08-20
10175,50,55,2,2005-07-28
10176,41,53,2,2005-01-31
10177,47,38,2,2005-11-01
10178,49,48,2,2005-10-23
10179,50,38,2,2005-02-27
10180,49,40,2,2005-02-23
10181,45,55,2,2005-05-13
10182,50,49,2,2005-02-04
10183,51,40,2,2005-06-19
10184,42,55,2,2005-03-25
10185,41,42,2,2005-02-26
10186,38,55,2,2005-11-05
10187,55,40,2,2005-08-04
10188,44,50,2,2005-02-07
10189,52,57,2,2005-06-29
10190,41,39,2,2005-05-19
10191,47,55,2,2005-06-24
10192,39,52,2,2005-09-07
10193,48,44,2,2005-01-17
10194,43,53,2,2005-01-10
10195,46,49,2,2005-04-14
10196,58,71,3,2005-01-26
10197,59,65,3,2005-08-27
10198,60,65,3,2005-02-09
10199,61,59,3,2005-12-06
10200,62,70,3,2005-01-31
10201,63,62,3,2005-07-21
10202,64,67,3,2005-12-24
10203,65,59,3,2005-10-04
10204,66,64,3,2005-03-07
10205,67,59,3,2005-08-31
10206,68,77,3,2005-09-11
10207,65,64,3,2005-03-13
10208,62,76,3,2005-06-16
10209,69,62,3,2005-04-13
10210,62,63,3,2005-07-26
10211,70,69,3,2005-03-17
10212,62,65,3,2005-06-25
10213,64,61,3,2005-01-03
10214,70,63,3,2005-10-28
10215,60,77,3,2005-01-22
10216,71,70,3,2005-05-06
10217,67,62,3,2005-02-21
10218,72,77,3,2005-11-06
10219,60,58,3,2005-05-13
10220,59,61,3,2005-05-14
10221,58,64,3,2005-04-27
10222,73,63,3,2005-08-11
10223,63,77,3,2005-02-14
10224,65,60,3,2005-06-30
10225,59,68,3,2005-09-03
10226,68,58,3,2005-07-26
10227,62,60,3,2005-11-07
10228,58,74,3,2005-04-14
10229,65,63,3,2005-10-07
10230,71,59,3,2005-11-19
10231,68,74,3,2005-10-17
10232,71,74,3,2005-03-15
10233,73,59,3,2005-01-30
10234,64,71,3,2005-04-29
10235,58,76,3,2005-02-15
10236,71,67,3,2005-01-16
10237,60,76,3,2005-11-16
10238,65,77,3,2005-08-17
10239,74,73,3,2005-09-13
10240,73,75,3,2005-10-21
10241,75,73,3,2005-04-28
10242,59,70,3,2005-04-07
10243,65,75,3,2005-09-08
10244,71,69,3,2005-11-27
10245,70,77,3,2005-05-21
10246,65,71,3,2005-12-31
10247,60,70,3,2005-08-09
10248,71,77,3,2005-07-12
10249,76,58,3,2005-12-27
10250,59,73,3,2005-01-28
10251,59,75,3,2005-03-30
10252,71,76,3,2005-12-01
10253,71,58,3,2005-10-22
10254,76,70,3,2005-02-04
10255,70,74,3,2005-12-25
10256,63,61,3,2005-07-14
10257,62,66,3,2005-09-05
10258,61,71,3,2005-03-21
10259,76,75,3,2005-03-12
10260,69,66,3,2005-02-09
10261,64,77,3,2005-04-25
10262,61,65,3,2005-07-02
10263,73,68,3,2005-09-15
10264,58,61,3,2005-10-12
10265,75,59,3,2005-05-26
10266,60,69,3,2005-02-25
10267,67,61,3,2005-03-01
10268,67,72,3,2005-04-18
10269,59,76,3,2005-10-30
10270,72,71,3,2005-01-22
10271,75,77,3,2005-04-19
10272,68,65,3,2005-04-08
10273,71,60,3,2005-04-23
10274,74,76,3,2005-07-09
10275,76,73,3,2005-11-05
10276,61,58,3,2005-04-03
10277,74,75,3,2005-07-30
10278,61,67,3,2005-01-06
10279,63,73,3,2005-03-19
10280,64,63,3,2005-05-27
10281,73,60,3,2005-11-30
10282,72,65,3,2005-08-20
10283,77,71,3,2005-02-22
10284,61,60,3,2005-10-01
10285,63,76,3,2005-12-26
10286,66,68,3,2005-12-09
10287,63,68,3,2005-01-03
10288,74,69,3,2005-06-09
10289,69,71,3,2005-04-25
10290,59,71,3,2005-05-22
10291,73,62,3,2005-02-10
10292,72,76,3,2005-04-17
10293,65,58,3,2005-11-09
10294,59,77,3,2005-02-28
10295,74,72,3,2005-06-05
10296,76,77,3,2005-10-20
10297,69,73,3,2005-04-23
10298,66,76,3,2005-08-03
10299,70,65,3,2005-08-14
10300,61,68,3,2005-07-01
10301,73,61,3,2005-03-25
10302,58,60,3,2005-06-19
10303,67,64,3,2005-03-20
10304,74,63,3,2005-04-18
10305,60,71,3,2005-06-27
10306,77,75,3,2005-06-19
10307,62,72,3,2005-12-05
10308,77,73,3,2005-09-17
10309,73,69,3,2005-01-20
10310,73,76,3,2005-05-19
10311,64,68,3,2005-03-17
10312,76,64,3,2005-09-20
10313,58,75,3,2005-02-18
10314,69,75,3,2005-07-11
10315,67,74,3,2005-06-12
10316,70,62,3,2005-11-19
10317,66,72,3,2005-06-13
10318,66,62,3,2005-04-09
10319,65,61,3,2005-06-19
10320,76,74,3,2005-03-28
10321,76,59,3,2005-12-03
10322,77,58,3,2005-08-30
10323,75,65,3,2005-04-12
10324,64,66,3,2005-07-15
10325,66,75,3,2005-08-05
10326,68,75,3,2005-12-22
10327,62,67,3,2005-04-12
10328,77,65,3,2005-11-08
10329,75,69,3,2005-03-06
10330,63,75,3,2005-07-08
10331,71,68,3,2005-12-04
10332,64,65,3,2005-09-19
10333,66,58,3,2005-11-10
10334,61,64,3,2005-09-23
10335,73,66,3,2005-07-09
10336,72,66,3,2005-03-13
10337,69,72,3,2005-01-13
10338,72,74,3,2005-06-04
10339,60,61,3,2005-11-13
10340,60,72,3,2005-01-24
10341,70,60,3,2005-01-30
10342,59,60,3,2005-07-28
10343,63,72,3,2005-07-16
10344,77,76,3,2005-08-21
10345,74,58,3,2005-02-12
10346,66,65,3,2005-02-05
10347,58,73,3,2005-06-14
10348,75,66,3,2005-01-05
10349,71,63,3,2005-09-30
10350,77,60,3,2005-07-06
10351,61,66,3,2005-06-12
10352,77,64,3,2005-08-13
10353,68,71,3,2005-04-04
10354,63,65,3,2005-01-06
10355,69,74,3,2005-05-08
10356,59,74,3,2005-02-26
10357,66,70,3,2005-11-07
10358,77,72,3,2005-08-28
10359,67,68,3,2005-08-28
10360,72,64,3,2005-02-04
10361,63,67,3,2005-08-01
10362,58,65,3,2005-03-08
10363,77,66,3,2005-01-21
10364,73,64,3,2005-12-09
10365,68,73,3,2005-03-31
10366,77,69,3,2005-04-18
10367,62,61,3,2005-07-15
10368,62,73,3,2005-05-02
10369,60,62,3,2005-04-03
10370,66,71,3,2005-12-05
10371,73,72,3,2005-03-02
10372,67,66,3,2005-04-26
10373,74,66,3,2005-09-29
10374,77,70,3,2005-02-09
10375,74,77,3,2005-09-09
10376,61,63,3,2005-12-10
10377,69,77,3,2005-05-26
10378,60,67,3,2005-09-14
10379,60,64,3,2005-08-25
10380,77,68,3,2005-08-01
10381,74,64,3,2005-02-14
10382,69,59,3,2005-09-18
10383,77,74,3,2005-05-16
10384,65,73,3,2005-02-01
10385,61,72,3,2005-11-24
10386,58,66,3,2005-05-22
10387,76,61,3,2005-10-16
10388,63,60,3,2005-06-08
10389,74,61,3,2005-10-24
10390,69,68,3,2005-06-04
10391,70,67,3,2005-10-14
10392,72,68,3,2005-05-24
10393,72,60,3,2005-07-10
10394,71,66,3,2005-08-29
10395,66,61,3,2005-01-16
10396,62,68,3,2005-08-17
10397,71,61,3,2005-08-22
10398,71,65,3,2005-12-02
10399,75,62,3,2005-09-16
10400,59,62,3,2005-07-20
10401,72,73,3,2005-06-09
10402,66,67,3,2005-02-04
10403,62,59,3,2005-04-20
10404,75,63,3,2005-10-18
10405,65,66,3,2005-03-06
10406,61,70,3,2005-10-19
10407,75,74,3,2005-05-04
10408,58,63,3,2005-08-02
10409,75,67,3,2005-04-08
10410,64,72,3,2005-01-02
10411,68,67,3,2005-02-08
10412,59,63,3,2005-03-21
10413,58,68,3,2005-08-13
10414,69,70,3,2005-11-05
10415,58,62,3,2005-01-06
10416,62,64,3,2005-04-08
10417,64,74,3,2005-08-05
10418,69,58,3,2005-04-02
10419,63,59,3,2005-12-16
10420,62,69,3,2005-03-01
10421,60,63,3,2005-04-15
10422,69,67,3,2005-06-06
10423,75,71,3,2005-06-12
10424,65,70,3,2005-02-10
10425,67,65,3,2005-09-01
10426,58,67,3,2005-12-07
10427,62,71,3,2005-01-10
10428,72,58,3,2005-09-06
10429,63,69,3,2005-11-30
10430,61,77,3,2005-12-05
10431,60,75,3,2005-09-05
10432,64,70,3,2005-09-05
10433,72,69,3,2005-11-09
10434,62,77,3,2005-08-18
10435,76,65,3,2005-12-15
10436,67,71,3,2005-09-23
10437,71,75,3,2005-01-09
10438,68,61,3,2005-07-21
10439,67,73,3,2005-06-13
10440,69,61,3,2005-09-02
10441,67,77,3,2005-01-03
10442,68,64,3,2005-04-06
10443,62,74,3,2005-10-28
10444,74,70,3,2005-07-10
10445,72,59,3,2005-01-21
10446,77,67,3,2005-07-03
10447,67,69,3,2005-08-16
10448,75,58,3,2005-05-01
10449,70,66,3,2005-10-30
10450,67,70,3,2005-02-07
10451,69,76,3,2005-05-07
10452,61,62,3,2005-01-18
10453,72,62,3,2005-06-06
10454,70,73,3,2005-04-20
10455,71,73,3,2005-11-07
10456,67,63,3,2005-11-10
10457,60,66,3,2005-05-31
10458,66,77,3,2005-08-26
10459,58,70,3,2005-06-01
10460,72,75,3,2005-09-18
10461,64,73,3,2005-02-09
10462,77,59,3,2005-12-15
10463,61,76,3,2005-02-06
10464,59,72,3,2005-01-08
10465,62,75,3,2005-02-23
10466,60,74,3,2005-09-30
10467,59,58,3,2005-03-05
10468,69,65,3,2005-03-22
10469,64,75,3,2005-03-27
10470,74,60,3,2005-03-02
10471,63,66,3,2005-07-01
10472,60,73,3,2005-12-07
10473,65,72,3,2005-01-31
10474,61,73,3,2005-08-28
10475,73,71,3,2005-10-16
10476,70,76,3,2005-09-27
10477,72,61,3,2005-10-28
10478,61,69,3,2005-03-08
10479,58,72,3,2005-09-17
10480,77,63,3,2005-04-23
10481,68,59,3,2005-08-26
10482,70,58,3,2005-05-18
10483,61,74,3,2005-02-21
10484,75,76,3,2005-11-28
10485,75,70,3,2005-04-22
10486,76,63,3,2005-11-29
10487,70,64,3,2005-04-23
10488,74,62,3,2005-11-03
10489,66,74,3,2005-08-08
10490,74,65,3,2005-09-11
10491,58,59,3,2005-10-20
10492,75,61,3,2005-06-15
10493,63,64,3,2005-12-02
10494,75,72,3,2005-05-08
10495,65,69,3,2005-12-20
10496,64,69,3,2005-09-17
10497,59,66,3,2005-02-23
10498,66,69,3,2005-10-22
10499,68,69,3,2005-08-22
10500,76,71,3,2005-07-28
10501,70,72,3,2005-06-03
10502,76,68,3,2005-05-30
10503,64,60,3,2005-09-09
10504,73,77,3,2005-07-27
10505,75,68,3,2005-06-24
10506,66,60,3,2005-09-19
10507,74,71,3,2005-10-08
10508,77,62,3,2005-03-15
10509,64,59,3,2005-04-14
10510,68,60,3,2005-07-07
10511,76,72,3,2005-06-24
10512,68,63,3,2005-06-13
10513,72,70,3,2005-07-01
10514,68,66,3,2005-11-19
10515,64,76,3,2005-10-12
10516,75,64,3,2005-02-28
10517,70,68,3,2005-10-06
10518,61,75,3,2005-06-06
10519,59,67,3,2005-01-19
10520,67,58,3,2005-12-30
10521,58,77,3,2005-03-14
10522,67,75,3,2005-03-16
10523,70,61,3,2005-06-18
10524,58,69,3,2005-02-07
10525,64,58,3,2005-07-16
10526,63,71,3,2005-04-11
10527,67,76,3,2005-11-06
10528,74,59,3,2005-07-07
10529,59,64,3,2005-11-18
10530,73,58,3,2005-01-18
10531,62,58,3,2005-12-13
10532,68,70,3,2005-04-13
10533,70,59,3,2005-10-15
10534,68,76,3,2005-12-28
10535,69,63,3,2005-04-22
10536,59,69,3,2005-10-18
10537,75,60,3,2005-03-08
10538,73,70,3,2005-06-08
10539,68,62,3,2005-05-25
10540,72,67,3,2005-12-15
10541,71,62,3,2005-07-08
10542,76,69,3,2005-06-08
10543,76,67,3,2005-12-31
10544,65,67,3,2005-08-21
10545,65,62,3,2005-09-10
10546,66,73,3,2005-05-15
10547,66,63,3,2005-10-19
10548,71,72,3,2005-02-27
10549,73,67,3,2005-09-08
10550,63,58,3,2005-06-06
10551,70,75,3,2005-03-19
10552,65,76,3,2005-01-11
10553,69,60,3,2005-11-28
10554,74,67,3,2005-03-21
10555,68,72,3,2005-04-15
10556,73,65,3,2005-06-20
10557,65,74,3,2005-07-20
10558,63,74,3,2005-08-25
10559,64,62,3,2005-07-25
10560,67,60,3,2005-05-23
10561,66,59,3,2005-04-19
10562,76,66,3,2005-05-06
10563,60,68,3,2005-05-05
10564,76,60,3,2005-02-27
10565,71,64,3,2005-02-24
10566,74,68,3,2005-01-06
10567,65,68,3,2005-05-29
10568,69,64,3,2005-12-30
10569,63,70,3,2005-10-27
10570,77,61,3,2005-04-28
10571,72,63,3,2005-02-10
10572,73,74,3,2005-11-26
10573,70,71,3,2005-06-07
10574,60,59,3,2005-09-08
10575,76,62,3,2005-12-25
10576,78,92,4,2005-12-31
10577,79,93,4,2005-12-15
10578,80,88,4,2005-12-03
10579,81,96,4,2005-01-28
10580,78,97,4,2005-05-01
10581,82,83,4,2005-02-09
10582,83,90,4,2005-10-29
10583,79,78,4,2005-03-19
10584,83,87,4,2005-10-17
10585,84,88,4,2005-09-19
10586,81,84,4,2005-07-08
10587,83,78,4,2005-02-01
10588,83,95,4,2005-09-06
10589,85,80,4,2005-01-18
10590,80,82,4,2005-10-18
10591,86,80,4,2005-07-04
10592,87,83,4,2005-03-14
10593,88,85,4,2005-03-04
10594,85,95,4,2005-02-27
10595,89,78,4,2005-04-12
10596,85,92,4,2005-05-04
10597,85,88,4,2005-10-14
10598,90,89,4,2005-09-12
10599,90,93,4,2005-05-23
10600,84,95,4,2005-03-08
10601,83,91,4,2005-02-05
10602,84,90,4,2005-02-22
10603,81,95,4,2005-06-26
10604,84,97,4,2005-03-13
10605,91,95,4,2005-07-09
10606,82,90,4,2005-08-30
10607,92,81,4,2005-07-07
10608,88,94,4,2005-07-21
10609,93,96,4,2005-12-30
10610,94,95,4,2005-06-13
10611,87,78,4,2005-05-20
10612,78,87,4,2005-05-22
10613,85,83,4,2005-05-27
10614,91,90,4,2005-05-19
10615,91,79,4,2005-12-08
10616,84,96,4,2005-11-01
10617,94,89,4,2005-07-01
10618,80,86,4,2005-02-24
10619,94,92,4,2005-08-18
10620,80,95,4,2005-09-08
10621,94,78,4,2005-08-23
10622,95,88,4,2005-06-30
10623,94,81,4,2005-01-12
10624,96,83,4,2005-07-22
10625,87,80,4,2005-09-17
10626,84,94,4,2005-01-28
10627,88,79,4,2005-06-14
10628,83,88,4,2005-03-16
10629,86,95,4,2005-09-25
10630,91,82,4,2005-09-10
10631,93,83,4,2005-07-13
10632,96,97,4,2005-08-04
10633,88,93,4,2005-01-26
10634,80,93,4,2005-12-23
10635,88,78,4,2005-07-24
10636,87,94,4,2005-09-23
10637,94,83,4,2005-02-08
10638,81,89,4,2005-03-24
10639,93,78,4,2005-06-01
10640,80,79,4,2005-10-19
10641,90,94,4,2005-02-10
10642,94,85,4,2005-03-18
10643,95,87,4,2005-04-15
10644,87,89,4,2005-11-20
10645,83,85,4,2005-02-16
10646,88,92,4,2005-06-12
10647,91,86,4,2005-01-27
10648,89,96,4,2005-11-07
10649,86,91,4,2005-05-11
10650,95,79,4,2005-09-16
10651,79,84,4,2005-12-21
10652,92,82,4,2005-12-24
10653,90,96,4,2005-04-25
10654,89,88,4,2005-02-08
10655,90,87,4,2005-10-10
10656,97,81,4,2005-10-14
10657,83,96,4,2005-08-01
10658,79,94,4,2005-05-26
10659,80,83,4,2005-10-02
10660,89,97,4,2005-05-24
10661,85,79,4,2005-03-15
10662,81,78,4,2005-09-04
10663,89,83,4,2005-10-25
10664,96,92,4,2005-03-02
10665,82,94,4,2005-07-23
10666,78,91,4,2005-08-19
10667,80,84,4,2005-01-14
10668,85,90,4,2005-05-18
10669,93,91,4,2005-03-24
10670,87,91,4,2005-08-16
10671,96,78,4,2005-03-21
10672,87,92,4,2005-04-19
10673,86,85,4,2005-11-03
10674,83,92,4,2005-08-09
10675,88,91,4,2005-07-06
10676,79,92,4,2005-05-24
10677,78,86,4,2005-12-23
10678,91,78,4,2005-09-01
10679,81,82,4,2005-04-18
10680,85,87,4,2005-01-30
10681,78,84,4,2005-04-21
10682,78,79,4,2005-01-14
10683,81,83,4,2005-04-24
10684,85,93,4,2005-02-21
10685,85,81,4,2005-03-11
10686,79,90,4,2005-10-04
10687,83,82,4,2005-03-12
10688,97,85,4,2005-08-06
10689,87,81,4,2005-09-12
10690,81,87,4,2005-02-27
10691,78,85,4,2005-10-19
10692,83,81,4,2005-05-20
10693,89,80,4,2005-03-04
10694,85,94,4,2005-10-10
10695,82,92,4,2005-01-07
10696,97,83,4,2005-06-14
10697,92,87,4,2005-02-22
10698,94,88,4,2005-08-12
10699,79,86,4,2005-12-12
10700,93,80,4,2005-10-12
10701,87,86,4,2005-03-03
10702,86,87,4,2005-03-17
10703,95,93,4,2005-01-17
10704,82,79,4,2005-01-08
10705,92,91,4,2005-11-29
10706,87,88,4,2005-10-05
10707,92,97,4,2005-08-07
10708,92,94,4,2005-07-04
10709,88,90,4,2005-03-25
10710,97,89,4,2005-04-24
10711,92,93,4,2005-11-25
10712,81,79,4,2005-05-19
10713,97,82,4,2005-09-06
10714,97,91,4,2005-09-24
10715,92,88,4,2005-09-11
10716,95,81,4,2005-04-05
10717,89,86,4,2005-07-27
10718,97,93,4,2005-11-15
10719,95,83,4,2005-12-16
10720,82,86,4,2005-06-05
10721,86,97,4,2005-05-09
10722,95,96,4,2005-09-05
10723,79,97,4,2005-09-27
10724,82,84,4,2005-04-20
10725,89,81,4,2005-05-10
10726,81,90,4,2005-05-12
10727,80,94,4,2005-05-25
10728,79,89,4,2005-09-28
10729,86,79,4,2005-02-09
10730,78,96,4,2005-11-06
10731,82,97,4,2005-06-01
10732,78,82,4,2005-07-22
10733,84,93,4,2005-03-10
10734,89,87,4,2005-08-17
10735,93,90,4,2005-04-26
10736,89,91,4,2005-04-05
10737,84,85,4,2005-02-01
10738,89,85,4,2005-08-02
10739,95,91,4,2005-10-16
10740,95,80,4,2005-08-24
10741,93,92,4,2005-10-23
10742,93,95,4,2005-06-16
10743,89,95,4,2005-04-03
10744,92,85,4,2005-09-24
10745,93,89,4,2005-11-10
10746,97,87,4,2005-04-20
10747,85,96,4,2005-01-19
10748,82,87,4,2005-12-28
10749,94,91,4,2005-03-12
10750,88,84,4,2005-07-05
10751,80,78,4,2005-09-23
10752,85,89,4,2005-04-19
10753,93,79,4,2005-11-29
10754,84,79,4,2005-03-06
10755,85,82,4,2005-03-10
10756,84,82,4,2005-12-14
10757,91,84,4,2005-09-16
10758,88,86,4,2005-09-16
10759,78,95,4,2005-09-11
10760,82,91,4,2005-06-04
10761,92,95,4,2005-10-25
10762,80,85,4,2005-09-01
10763,91,87,4,2005-12-21
10764,79,91,4,2005-03-13
10765,97,84,4,2005-08-01
10766,89,79,4,2005-06-10
10767,88,83,4,2005-11-27
10768,78,88,4,2005-02-16
10769,89,93,4,2005-08-30
10770,94,93,4,2005-08-20
10771,79,95,4,2005-11-05
10772,81,86,4,2005-08-15
10773,95,85,4,2005-07-27
10774,90,91,4,2005-03-07
10775,84,86,4,2005-01-16
10776,90,97,4,2005-09-07
10777,83,94,4,2005-09-18
10778,81,97,4,2005-06-06
10779,96,87,4,2005-09-21
10780,97,78,4,2005-08-27
10781,97,95,4,2005-11-03
10782,79,83,4,2005-11-13
10783,92,79,4,2005-07-21
10784,80,91,4,2005-07-30
10785,78,80,4,2005-09-10
10786,89,84,4,2005-10-03
10787,96,80,4,2005-03-08
10788,89,82,4,2005-02-17
10789,87,79,4,2005-10-24
10790,87,97,4,2005-02-07
10791,88,81,4,2005-11-20
10792,95,89,4,2005-01-09
10793,80,81,4,2005-12-21
10794,93,85,4,2005-11-01
10795,82,81,4,2005-03-07
10796,89,94,4,2005-09-08
10797,90,79,4,2005-10-22
10798,94,79,4,2005-06-12
10799,82,88,4,2005-04-03
10800,83,80,4,2005-01-29
10801,96,84,4,2005-06-24
10802,97,80,4,2005-10-24
10803,90,84,4,2005-04-18
10804,97,90,4,2005-10-11
10805,92,78,4,2005-08-14
10806,86,92,4,2005-04-18
10807,91,80,4,2005-07-28
10808,96,81,4,2005-12-15
10809,96,93,4,2005-04-03
10810,86,88,4,2005-10-02
10811,81,85,4,2005-06-04
10812,94,82,4,2005-02-12
10813,80,90,4,2005-11-09
10814,84,80,4,2005-08-10
10815,92,96,4,2005-09-03
10816,95,92,4,2005-11-04
10817,91,83,4,2005-10-26
10818,86,96,4,2005-08-20
10819,83,84,4,2005-01-24
10820,81,93,4,2005-07-17
10821,95,86,4,2005-03-21
10822,91,97,4,2005-12-27
10823,79,82,4,2005-10-30
10824,79,87,4,2005-03-01
10825,96,86,4,2005-10-24
10826,89,90,4,2005-03-23
10827,80,96,4,2005-06-22
10828,86,78,4,2005-02-08
10829,87,96,4,2005-11-12
10830,91,81,4,2005-01-21
10831,86,82,4,2005-09-12
10832,97,92,4,2005-09-28
10833,94,87,4,2005-12-05
10834,79,81,4,2005-03-31
10835,86,94,4,2005-09-17
10836,84,83,4,2005-11-16
10837,80,87,4,2005-10-04
10838,84,78,4,2005-10-28
10839,90,92,4,2005-08-28
10840,84,92,4,2005-03-16
10841,80,97,4,2005-06-13
10842,84,81,4,2005-12-11
10843,97,96,4,2005-10-28
